dataset,split,num_experts,points_per_split,nlpd_single_gp,nlpd_experts,nlpd_gpoe,nlpd_phs,nlpd_bhs
concreteslump,5,6,10,4.537623003420656,5.331589214576592,4.979213694736155,4.9704733,5.1356125
energy,2,4,5,2.3037286958642507,2.420771392895837,2.387595656333248,1.7514597,2.394837
energy,2,6,2,2.3037286958642507,2.528418233012712,2.4952334550862254,2.3715708,2.5062075
energy,1,6,5,2.295210317336585,2.4977310031755944,2.4690376721267677,2.0540073,2.4739287
energy,1,4,10,2.295210317336585,2.3976351849777258,2.3701309031134126,1.3540704,2.3796396
energy,3,2,2,2.3132418123527048,2.334891989844616,2.3318226798587833,2.111419,2.3342707
energy,3,2,5,2.3132418123527048,2.334891989844616,2.3318226798587833,1.7257181,2.3338237
concreteslump,6,6,10,4.645566524736954,5.796737117901826,5.516311981573716,5.3544707,5.345624
energy,3,2,10,2.3132418123527048,2.334891989844616,2.3318226798587833,1.5087537,2.3340752
energy,3,4,2,2.3132418123527048,2.4609353084571874,2.432257540914736,2.249828,2.4355817
energy,3,4,5,2.3132418123527048,2.4609353084571874,2.432257540914736,1.7651134,2.4327612
energy,3,6,2,2.3132418123527048,2.498733714010848,2.451738964818864,2.325723,2.4640183
concreteslump,7,6,10,4.566542180564559,5.305498740851551,4.971930841553211,4.9490952,5.1283984
energy,2,6,5,2.3037286958642507,2.528418233012712,2.4952334550862254,2.1548529,2.5009718
energy,4,2,2,2.33461000585526,2.3603156893775687,2.3532961476398855,2.2142904,2.356452
energy,4,2,5,2.33461000585526,2.3603156893775687,2.3532961476398855,1.9877751,2.3563743
energy,2,4,10,2.3037286958642507,2.420771392895837,2.387595656333248,1.663933,2.3877654
energy,4,4,2,2.33461000585526,2.502404954953847,2.4550899108989355,2.246571,2.4689977
energy,4,2,10,2.33461000585526,2.3603156893775687,2.3532961476398855,1.5637447,2.354647
energy,4,4,5,2.33461000585526,2.502404954953847,2.4550899108989355,1.7776765,2.4640715
energy,3,6,5,2.3132418123527048,2.498733714010848,2.451738964818864,1.7400836,2.4629462
energy,4,6,2,2.33461000585526,2.576752673014837,2.5356930026612114,2.4090667,2.545154
energy,5,2,2,2.281681663400457,2.2945625965592567,2.291945846262072,2.0158217,2.2940462
energy,3,4,10,2.3132418123527048,2.4609353084571874,2.432257540914736,1.7216034,2.430985
energy,5,2,5,2.281681663400457,2.2945625965592567,2.291945846262072,1.6363819,2.2938542
energy,5,2,10,2.281681663400457,2.2945625965592567,2.291945846262072,1.3074771,2.2941756
concreteslump,9,6,10,4.71644106234826,5.5298430644322885,5.2366536209221675,5.3197937,5.3103814
energy,5,4,2,2.281681663400457,2.3895806096706345,2.365220220767411,2.2128718,2.3751814
energy,5,4,5,2.281681663400457,2.3895806096706345,2.365220220767411,1.7499288,2.3709502
energy,4,6,5,2.33461000585526,2.576752673014837,2.5356930026612114,2.2928133,2.5428677
energy,5,6,2,2.281681663400457,2.4676005223177957,2.4178644858053016,1.9343088,2.4297163
energy,6,2,2,2.2865668572873474,2.2985971468413986,2.295645786447519,2.1188223,2.2962737
energy,4,4,10,2.33461000585526,2.502404954953847,2.4550899108989355,1.6635381,2.4584432
energy,6,2,5,2.2865668572873474,2.2985971468413986,2.295645786447519,1.5191153,2.2975833
energy,6,4,2,2.2865668572873474,2.443062943369828,2.377126769048651,2.1497152,2.391149
energy,6,2,10,2.2865668572873474,2.2985971468413986,2.295645786447519,1.1378057,2.2967875
energy,0,6,10,2.30183993103156,2.4498723207219513,2.411369174116912,1.7857023,2.405296
energy,6,4,5,2.2865668572873474,2.443062943369828,2.377126769048651,1.8695403,2.3933744
energy,6,6,2,2.2865668572873474,2.4962661475730656,2.446375435260126,2.2257955,2.454914
energy,5,6,5,2.281681663400457,2.4676005223177957,2.4178644858053016,1.7184032,2.4296858
energy,7,2,2,2.3058498398398957,2.321734488499243,2.3173935514983444,2.194002,2.3200772
concreteslump,8,6,10,4.571159615751067,5.9185956162722055,5.401326354430137,5.2084684,5.250329
energy,5,4,10,2.281681663400457,2.3895806096706345,2.365220220767411,1.4741942,2.3733354
energy,7,2,5,2.3058498398398957,2.321734488499243,2.3173935514983444,1.7513864,2.3179674
energy,7,2,10,2.3058498398398957,2.321734488499243,2.3173935514983444,1.3923798,2.31638
energy,7,4,2,2.3058498398398957,2.482115924369209,2.4468424063726824,2.2011254,2.461375
energy,7,4,5,2.3058498398398957,2.482115924369209,2.4468424063726824,1.7722925,2.460479
energy,6,6,5,2.2865668572873474,2.4962661475730656,2.446375435260126,2.0658023,2.4500597
energy,7,6,2,2.3058498398398957,2.5379580194214686,2.4878973128293964,2.360796,2.504217
energy,8,2,2,2.3152058084549623,2.329667813527373,2.3277570819474898,2.1332748,2.3292544
energy,8,2,5,2.3152058084549623,2.329667813527373,2.3277570819474898,1.6457419,2.3292942
energy,6,4,10,2.2865668572873474,2.443062943369828,2.377126769048651,1.6601156,2.3915782
energy,8,2,10,2.3152058084549623,2.329667813527373,2.3277570819474898,1.3706547,2.3292565
energy,8,4,2,2.3152058084549623,2.426478873836561,2.3963259039479685,2.2236626,2.4121923
energy,7,6,5,2.3058498398398957,2.5379580194214686,2.4878973128293964,2.0699568,2.500427
energy,8,4,5,2.3152058084549623,2.426478873836561,2.3963259039479685,1.9494752,2.4082606
energy,8,6,2,2.3152058084549623,2.4924874416254164,2.4495219823656167,2.220776,2.4681456
energy,9,2,2,2.2992296988280123,2.3124874067648724,2.3092777583893573,2.0593317,2.3111286
energy,7,4,10,2.3058498398398957,2.482115924369209,2.4468424063726824,1.8343321,2.4545786
energy,2,6,10,2.3037286958642507,2.528418233012712,2.4952334550862254,1.9455729,2.4932365
energy,3,6,10,2.3132418123527048,2.498733714010848,2.451738964818864,1.6842846,2.4204636
energy,9,2,5,2.2992296988280123,2.3124874067648724,2.3092777583893573,1.4275726,2.3110628
energy,9,4,2,2.2992296988280123,2.3918570195781417,2.376121192405977,2.2506797,2.3831031
energy,9,2,10,2.2992296988280123,2.3124874067648724,2.3092777583893573,1.1730243,2.3114605
energy,9,4,5,2.2992296988280123,2.3918570195781417,2.376121192405977,1.7425778,2.3824356
energy,9,6,2,2.2992296988280123,2.457444453651203,2.431906095609351,2.307866,2.4428217
energy,8,4,10,2.3152058084549623,2.426478873836561,2.3963259039479685,1.7221006,2.4088163
housing,0,2,2,2.4212624313690227,2.4883378452409595,2.445639257330511,2.4051154,2.4683433
energy,4,6,10,2.33461000585526,2.576752673014837,2.5356930026612114,2.1703005,2.5368247
housing,0,2,5,2.4212624313690227,2.4883378452409595,2.445639257330511,2.3594992,2.468521
energy,8,6,5,2.3152058084549623,2.4924874416254164,2.4495219823656167,1.8936062,2.4605641
energy,1,6,10,2.295210317336585,2.4977310031755944,2.4690376721267677,1.8855708,2.4729424
housing,0,4,2,2.4212624313690227,2.5413748203640045,2.466253581051276,2.4210956,2.5142064
housing,0,2,10,2.4212624313690227,2.4883378452409595,2.445639257330511,2.347951,2.4684181
energy,9,6,5,2.2992296988280123,2.457444453651203,2.431906095609351,2.1641765,2.4404366
housing,0,6,2,2.4212624313690227,2.620320708391022,2.393278008372771,2.3903856,2.4713585
housing,0,4,5,2.4212624313690227,2.5413748203640045,2.466253581051276,2.391638,2.5148656
housing,1,2,2,2.5066292954136165,2.566783724355565,2.501068506171564,2.4571118,2.5295994
energy,9,4,10,2.2992296988280123,2.3918570195781417,2.376121192405977,1.3942407,2.3839128
housing,1,2,5,2.5066292954136165,2.566783724355565,2.501068506171564,2.4616275,2.527448
housing,1,4,2,2.5066292954136165,2.6422022966428096,2.537863310390247,2.5385695,2.567265
housing,1,2,10,2.5066292954136165,2.566783724355565,2.501068506171564,2.4675403,2.5249987
housing,1,4,5,2.5066292954136165,2.6422022966428096,2.537863310390247,2.512866,2.5655751
energy,5,6,10,2.281681663400457,2.4676005223177957,2.4178644858053016,1.654802,2.3775735
housing,1,6,2,2.5066292954136165,2.715343972190078,2.579670070398082,2.574965,2.6304681
housing,2,2,2,2.4647889242648304,2.4929779268338472,2.44342364283081,2.335755,2.4603841
housing,0,6,5,2.4212624313690227,2.620320708391022,2.393278008372771,2.3749485,2.4488459
housing,2,2,5,2.4647889242648304,2.4929779268338472,2.44342364283081,2.2697923,2.4554973
energy,6,6,10,2.2865668572873474,2.4962661475730656,2.446375435260126,1.9583138,2.446876
housing,0,4,10,2.4212624313690227,2.5413748203640045,2.466253581051276,2.34915,2.5130599
housing,2,4,2,2.4647889242648304,2.609178879724821,2.4673810783553116,2.453631,2.4950135
housing,2,2,10,2.4647889242648304,2.4929779268338472,2.44342364283081,2.2287626,2.4530163
housing,2,4,5,2.4647889242648304,2.609178879724821,2.4673810783553116,2.4474053,2.4956758
housing,1,6,5,2.5066292954136165,2.715343972190078,2.579670070398082,2.5617425,2.6297836
housing,2,6,2,2.4647889242648304,2.6369965121361836,2.4768374201445873,2.4432325,2.5245314
housing,3,2,2,2.4816946949358663,2.569171328671345,2.517106851942731,2.4551346,2.5211768
housing,1,4,10,2.5066292954136165,2.6422022966428096,2.537863310390247,2.5085971,2.5677674
housing,3,2,5,2.4816946949358663,2.569171328671345,2.517106851942731,2.4675016,2.520268
housing,3,2,10,2.4816946949358663,2.569171328671345,2.517106851942731,2.39331,2.5184584
housing,3,4,2,2.4816946949358663,2.627206561188398,2.551904026361202,2.4996676,2.5834143
housing,3,4,5,2.4816946949358663,2.627206561188398,2.551904026361202,2.4939992,2.5812888
housing,3,6,2,2.4816946949358663,2.696001118793738,2.5556982544784566,2.5519495,2.61724
housing,2,6,5,2.4647889242648304,2.6369965121361836,2.4768374201445873,2.43307,2.517213
housing,4,2,2,2.470745727135766,2.5128531358065085,2.4716577850661863,2.4232051,2.475651
housing,4,2,5,2.470745727135766,2.5128531358065085,2.4716577850661863,2.399998,2.4745488
housing,2,4,10,2.4647889242648304,2.609178879724821,2.4673810783553116,2.462593,2.494606
housing,4,2,10,2.470745727135766,2.5128531358065085,2.4716577850661863,2.3901246,2.4744458
housing,4,4,2,2.470745727135766,2.6210050279898,2.5080812869598947,2.497379,2.5317798
housing,3,6,5,2.4816946949358663,2.696001118793738,2.5556982544784566,2.5439532,2.6178608
energy,7,6,10,2.3058498398398957,2.5379580194214686,2.4878973128293964,1.8679005,2.4953134
housing,4,6,2,2.470745727135766,2.672271415570077,2.4975460826374376,2.4799516,2.5474346
housing,4,4,5,2.470745727135766,2.6210050279898,2.5080812869598947,2.4643705,2.5312073
housing,5,2,2,2.5409116101464577,2.58089138017412,2.537984937204157,2.444579,2.5041087
housing,3,4,10,2.4816946949358663,2.627206561188398,2.551904026361202,2.4819262,2.5840743
housing,5,2,5,2.5409116101464577,2.58089138017412,2.537984937204157,2.471136,2.5047045
housing,5,4,2,2.5409116101464577,2.6322801949323393,2.556474694661446,2.4990788,2.5357099
housing,5,2,10,2.5409116101464577,2.58089138017412,2.537984937204157,2.4891787,2.50434
energy,8,6,10,2.3152058084549623,2.4924874416254164,2.4495219823656167,1.7695725,2.4583535
housing,5,4,5,2.5409116101464577,2.6322801949323393,2.556474694661446,2.4757826,2.5344846
housing,5,6,2,2.5409116101464577,2.748172605044053,2.5816040001102554,2.5139053,2.5543313
housing,4,6,5,2.470745727135766,2.672271415570077,2.4975460826374376,2.4651093,2.546527
housing,4,4,10,2.470745727135766,2.6210050279898,2.5080812869598947,2.4712152,2.5359826
housing,6,2,2,3.1473375640514725,3.2156902258635975,3.183303450454646,2.906503,3.0756898
housing,6,2,5,3.1473375640514725,3.2156902258635975,3.183303450454646,2.8982844,3.0751858
housing,6,2,10,3.1473375640514725,3.2156902258635975,3.183303450454646,2.8077674,3.07602
housing,6,4,2,3.1473375640514725,3.3768977779751603,3.3385755642021553,3.017826,2.8916445
housing,6,4,5,3.1473375640514725,3.3768977779751603,3.3385755642021553,3.0305583,2.8916626
housing,6,6,2,3.1473375640514725,3.580156746931399,3.533503201767808,3.1681328,2.7815263
housing,0,6,10,2.4212624313690227,2.620320708391022,2.393278008372771,2.3682745,2.4398162
housing,5,6,5,2.5409116101464577,2.748172605044053,2.5816040001102554,2.5135322,2.5395148
housing,7,2,2,2.544882479352633,2.712563222807761,2.6329011330130294,2.5730286,2.5597615
housing,5,4,10,2.5409116101464577,2.6322801949323393,2.556474694661446,2.4800904,2.5253406
housing,7,2,5,2.544882479352633,2.712563222807761,2.6329011330130294,2.5771604,2.5597131
housing,7,2,10,2.544882479352633,2.712563222807761,2.6329011330130294,2.5935705,2.5612814
housing,7,4,2,2.544882479352633,2.883569635243756,2.6715324389102606,2.6089785,2.5574062
housing,7,6,2,2.544882479352633,2.9246122927634524,2.7101389542228156,2.6324322,2.5969255
housing,7,4,5,2.544882479352633,2.883569635243756,2.6715324389102606,2.6114028,2.5528262
housing,6,4,10,3.1473375640514725,3.3768977779751603,3.3385755642021553,3.0961113,2.8919525
housing,6,6,5,3.1473375640514725,3.580156746931399,3.533503201767808,3.2231321,2.7866344
housing,8,2,2,2.4249951609546874,2.595053382633951,2.558741579331554,2.5421932,2.5283804
housing,1,6,10,2.5066292954136165,2.715343972190078,2.579670070398082,2.5533962,2.6273165
housing,8,2,5,2.4249951609546874,2.595053382633951,2.558741579331554,2.5011086,2.5285738
housing,8,2,10,2.4249951609546874,2.595053382633951,2.558741579331554,2.456641,2.5264719
housing,8,4,2,2.4249951609546874,3.0844765080094754,2.7959815558956147,2.8097734,2.7369418
housing,2,6,10,2.4647889242648304,2.6369965121361836,2.4768374201445873,2.3764894,2.5001473
housing,8,4,5,2.4249951609546874,3.0844765080094754,2.7959815558956147,2.7161064,2.7236612
housing,7,6,5,2.544882479352633,2.9246122927634524,2.7101389542228156,2.6293664,2.5963588
housing,8,6,2,2.4249951609546874,3.169144066807155,2.932576343584763,2.8141024,2.6325183
housing,9,2,2,2.598506897990353,2.6442836650920736,2.6162681418252998,2.5982122,2.6094558
housing,7,4,10,2.544882479352633,2.883569635243756,2.6715324389102606,2.6355796,2.543363
housing,9,2,5,2.598506897990353,2.6442836650920736,2.6162681418252998,2.5746422,2.6117291
housing,9,4,2,2.598506897990353,2.7499328529415084,2.6388753629666564,2.62111,2.6093025
housing,9,2,10,2.598506897990353,2.6442836650920736,2.6162681418252998,2.5881662,2.6097903
machine,0,2,2,0.5116076299866638,0.4673586554259067,0.4341673353143105,0.44076553,0.45074794
housing,9,4,5,2.598506897990353,2.7499328529415084,2.6388753629666564,2.6106775,2.6080976
energy,9,6,10,2.2992296988280123,2.457444453651203,2.431906095609351,1.8322296,2.4385436
housing,8,6,5,2.4249951609546874,3.169144066807155,2.932576343584763,2.80304,2.6305425
machine,0,2,5,0.5116076299866638,0.4673586554259067,0.4341673353143105,0.43570414,0.45062265
housing,3,6,10,2.4816946949358663,2.696001118793738,2.5556982544784566,2.5467365,2.6155016
machine,0,4,2,0.5116076299866638,0.5909083237107262,0.4653269120513275,0.49400592,0.5244918
machine,0,2,10,0.5116076299866638,0.4673586554259067,0.4341673353143105,0.43569118,0.45118362
housing,8,4,10,2.4249951609546874,3.0844765080094754,2.7959815558956147,2.7431967,2.7242248
machine,0,4,5,0.5116076299866638,0.5909083237107262,0.4653269120513275,0.47983828,0.5165273
machine,0,6,2,0.5116076299866638,0.6836185357893978,0.43604293419976414,0.45168343,0.52508384
machine,1,2,2,0.7335185816581894,0.7062631828920858,0.5669321764081013,0.6083923,0.5881351
machine,1,2,5,0.7335185816581894,0.7062631828920858,0.5669321764081013,0.6690198,0.6204187
machine,1,4,2,0.7335185816581894,0.6491664395173601,0.43691719794434797,0.47022748,0.5209554
housing,4,6,10,2.470745727135766,2.672271415570077,2.4975460826374376,2.459924,2.5461516
machine,1,2,10,0.7335185816581894,0.7062631828920858,0.5669321764081013,0.6916656,0.62099093
machine,1,4,5,0.7335185816581894,0.6491664395173601,0.43691719794434797,0.45319226,0.5179208
housing,9,4,10,2.598506897990353,2.7499328529415084,2.6388753629666564,2.628117,2.6054964
machine,1,6,2,0.7335185816581894,0.8572670586777688,0.3970911246684145,0.4338434,0.55626154
machine,0,6,5,0.5116076299866638,0.6836185357893978,0.43604293419976414,0.43547955,0.5175071
machine,0,4,10,0.5116076299866638,0.5909083237107262,0.4653269120513275,0.49999362,0.52212113
machine,2,2,2,0.6870457956107179,0.6882219606883024,0.661964191923931,0.66467077,0.6664289
machine,2,2,5,0.6870457956107179,0.6882219606883024,0.661964191923931,0.66245854,0.6699329
machine,2,4,2,0.6870457956107179,1.1133499794370645,0.810995737543299,0.78267217,0.7478911
machine,2,2,10,0.6870457956107179,0.6882219606883024,0.661964191923931,0.6557702,0.6702267
machine,2,4,5,0.6870457956107179,1.1133499794370645,0.810995737543299,0.70681465,0.7384395
machine,2,6,2,0.6870457956107179,1.2913587325196814,0.8318570167209887,0.7170413,0.72793424
machine,1,6,5,0.7335185816581894,0.8572670586777688,0.3970911246684145,0.41175452,0.55260843
machine,3,2,2,0.4706697580712232,0.6440288772081196,0.5822109151717465,0.5387909,0.45651427
machine,1,4,10,0.7335185816581894,0.6491664395173601,0.43691719794434797,0.46245998,0.5234228
machine,3,2,5,0.4706697580712232,0.6440288772081196,0.5822109151717465,0.5310449,0.44605747
machine,3,4,2,0.4706697580712232,0.9160792405039904,0.7273340100114742,0.5597438,0.4888134
machine,3,2,10,0.4706697580712232,0.6440288772081196,0.5822109151717465,0.5209716,0.446371
housing,5,6,10,2.5409116101464577,2.748172605044053,2.5816040001102554,2.5261405,2.5265777
machine,3,4,5,0.4706697580712232,0.9160792405039904,0.7273340100114742,0.54660195,0.49061793
machine,2,6,5,0.6870457956107179,1.2913587325196814,0.8318570167209887,0.7010181,0.7583875
machine,3,6,2,0.4706697580712232,0.7711412627683901,0.5227599324845977,0.51411545,0.5143552
machine,4,2,2,0.6995437860405309,0.8394952881072162,0.6906444805058026,0.70256907,0.672228
housing,6,6,10,3.1473375640514725,3.580156746931399,3.533503201767808,3.2336876,2.772294
machine,2,4,10,0.6870457956107179,1.1133499794370645,0.810995737543299,0.6737197,0.7319078
machine,4,2,5,0.6995437860405309,0.8394952881072162,0.6906444805058026,0.66617435,0.680255
machine,4,4,2,0.6995437860405309,1.1513753519234167,0.7231211007569567,0.8200415,0.83444434
machine,4,2,10,0.6995437860405309,0.8394952881072162,0.6906444805058026,0.7158532,0.6777299
housing,7,6,10,2.544882479352633,2.9246122927634524,2.7101389542228156,2.6299462,2.5877807
machine,4,4,5,0.6995437860405309,1.1513753519234167,0.7231211007569567,0.81630874,0.82983947
machine,4,6,2,0.6995437860405309,1.3823398935062583,0.8878840149346432,0.7160527,0.6655634
machine,5,2,2,0.5431382654476354,0.5942073754330859,0.5345715867881025,0.5625933,0.5280626
machine,5,2,5,0.5431382654476354,0.5942073754330859,0.5345715867881025,0.5477949,0.5278167
machine,3,4,10,0.4706697580712232,0.9160792405039904,0.7273340100114742,0.52807957,0.47881308
machine,5,2,10,0.5431382654476354,0.5942073754330859,0.5345715867881025,0.55351365,0.5276504
machine,3,6,5,0.4706697580712232,0.7711412627683901,0.5227599324845977,0.5390779,0.5135574
machine,5,4,2,0.5431382654476354,0.6693656255879288,0.4938502184706913,0.5155698,0.5145328
machine,5,4,5,0.5431382654476354,0.6693656255879288,0.4938502184706913,0.5412273,0.5103373
machine,4,6,5,0.6995437860405309,1.3823398935062583,0.8878840149346432,0.7092864,0.6612152
machine,4,4,10,0.6995437860405309,1.1513753519234167,0.7231211007569567,0.8979031,0.84379727
machine,5,6,2,0.5431382654476354,0.8701955598635681,0.4700750824520742,0.50901824,0.58661264
machine,6,2,2,0.5314731805666005,0.5889870535640499,0.45976995593659675,0.49000958,0.5095724
machine,6,2,5,0.5314731805666005,0.5889870535640499,0.45976995593659675,0.48620272,0.49775743
machine,6,4,2,0.5314731805666005,0.7076167285030266,0.3438093900019562,0.4691382,0.51721734
machine,6,2,10,0.5314731805666005,0.5889870535640499,0.45976995593659675,0.46562213,0.49033383
machine,6,4,5,0.5314731805666005,0.7076167285030266,0.3438093900019562,0.42664257,0.52250415
machine,6,6,2,0.5314731805666005,1.0747010764778266,0.43539948444054066,0.44840258,0.5808112
machine,5,6,5,0.5431382654476354,0.8701955598635681,0.4700750824520742,0.53727376,0.5694296
machine,7,2,2,0.5552532045398529,0.6115199469318621,0.5688579352428433,0.5570399,0.58044755
housing,8,6,10,2.4249951609546874,3.169144066807155,2.932576343584763,2.773215,2.6224506
machine,7,2,5,0.5552532045398529,0.6115199469318621,0.5688579352428433,0.5549992,0.5806244
machine,0,6,10,0.5116076299866638,0.6836185357893978,0.43604293419976414,0.4418009,0.5141077
machine,5,4,10,0.5431382654476354,0.6693656255879288,0.4938502184706913,0.53836954,0.51858234
machine,7,4,2,0.5552532045398529,0.7308768425671665,0.5705872554636832,0.54101646,0.5739186
machine,7,2,10,0.5552532045398529,0.6115199469318621,0.5688579352428433,0.5645947,0.58175045
machine,6,6,5,0.5314731805666005,1.0747010764778266,0.43539948444054066,0.49095777,0.64045054
machine,1,6,10,0.7335185816581894,0.8572670586777688,0.3970911246684145,0.4128033,0.5477922
machine,6,4,10,0.5314731805666005,0.7076167285030266,0.3438093900019562,0.40596277,0.5153498
machine,7,6,2,0.5552532045398529,0.9385272449594768,0.4735925892610897,0.4985815,0.58576214
machine,7,4,5,0.5552532045398529,0.7308768425671665,0.5705872554636832,0.51295584,0.557064
machine,8,2,2,0.6611726292366447,0.739605910931195,0.6816782724752863,0.7066259,0.70712787
machine,8,2,5,0.6611726292366447,0.739605910931195,0.6816782724752863,0.70691854,0.7060145
machine,8,4,2,0.6611726292366447,0.913663238095418,0.6895213658483368,0.84633946,0.63171333
machine,8,2,10,0.6611726292366447,0.739605910931195,0.6816782724752863,0.74994963,0.69278616
machine,8,4,5,0.6611726292366447,0.913663238095418,0.6895213658483368,0.8044116,0.6410127
machine,8,6,2,0.6611726292366447,1.5313539528172384,0.9065146651997862,0.8566074,0.6538362
machine,7,6,5,0.5552532045398529,0.9385272449594768,0.4735925892610897,0.5026298,0.58398986
machine,9,2,2,0.6029588626542705,0.7760427698846628,0.6973014866422997,0.66479367,0.6848075
machine,2,6,10,0.6870457956107179,1.2913587325196814,0.8318570167209887,0.65187466,0.7179829
machine,7,4,10,0.5552532045398529,0.7308768425671665,0.5705872554636832,0.524909,0.5643996
machine,9,2,5,0.6029588626542705,0.7760427698846628,0.6973014866422997,0.63959545,0.68346184
machine,9,4,2,0.6029588626542705,0.8750210785928546,0.7450931481681174,0.71391124,0.6886616
machine,9,2,10,0.6029588626542705,0.7760427698846628,0.6973014866422997,0.6325819,0.6800293
machine,9,4,5,0.6029588626542705,0.8750210785928546,0.7450931481681174,0.7147095,0.6906861
machine,8,6,5,0.6611726292366447,1.5313539528172384,0.9065146651997862,0.7924763,0.64958936
machine,9,6,2,0.6029588626542705,1.1325820926034436,0.8792688525220649,0.89162046,0.7846119
pendulum,0,2,2,-0.11224847013238984,0.68807165237043,0.45579306926493424,0.42316172,0.52144676
machine,8,4,10,0.6611726292366447,0.913663238095418,0.6895213658483368,0.754486,0.6327384
pendulum,0,2,5,-0.11224847013238984,0.68807165237043,0.45579306926493424,0.52762204,0.52769417
pendulum,0,4,2,-0.11224847013238984,1.2619519445702783,0.8396548445627416,0.8242505,0.9867384
pendulum,0,2,10,-0.11224847013238984,0.68807165237043,0.45579306926493424,1.1534907,0.52606285
pendulum,0,4,5,-0.11224847013238984,1.2619519445702783,0.8396548445627416,0.80562437,0.98827416
machine,9,6,5,0.6029588626542705,1.1325820926034436,0.8792688525220649,0.8717983,0.77200764
pendulum,0,6,2,-0.11224847013238984,1.661316201273259,1.0320255535421243,1.0473772,1.2956895
machine,9,4,10,0.6029588626542705,0.8750210785928546,0.7450931481681174,0.72437054,0.69096273
pendulum,1,2,2,0.23102236916462238,0.90218096430367,0.5298893824973777,0.5817337,0.64696056
machine,4,6,10,0.6995437860405309,1.3823398935062583,0.8878840149346432,0.64564264,0.6649135
pendulum,1,2,5,0.23102236916462238,0.90218096430367,0.5298893824973777,0.6450148,0.64491576
machine,3,6,10,0.4706697580712232,0.7711412627683901,0.5227599324845977,0.56284535,0.5312391
pendulum,1,2,10,0.23102236916462238,0.90218096430367,0.5298893824973777,1.7550298,0.64949214
pendulum,1,4,2,0.23102236916462238,1.6444684353044585,0.9443717136896371,1.0299668,1.1017052
pendulum,1,4,5,0.23102236916462238,1.6444684353044585,0.9443717136896371,1.2527839,1.0919466
pendulum,1,6,2,0.23102236916462238,2.1397965188645114,1.3431364162953876,1.4579401,1.4289616
pendulum,0,6,5,-0.11224847013238984,1.661316201273259,1.0320255535421243,1.0131812,1.2974137
pendulum,0,4,10,-0.11224847013238984,1.2619519445702783,0.8396548445627416,2.0936997,0.9809503
machine,5,6,10,0.5431382654476354,0.8701955598635681,0.4700750824520742,0.513795,0.55278826
pendulum,2,2,2,-0.22685668380060395,0.4547570099853359,0.15991771095524293,0.11815954,0.3203287
pendulum,2,2,5,-0.22685668380060395,0.4547570099853359,0.15991771095524293,0.08855407,0.32122996
pendulum,2,2,10,-0.22685668380060395,0.4547570099853359,0.15991771095524293,0.16688502,0.32171512
pendulum,2,4,2,-0.22685668380060395,1.045007152921733,0.5843397466293887,0.56144345,0.8114717
pendulum,2,4,5,-0.22685668380060395,1.045007152921733,0.5843397466293887,0.60385454,0.8143822
pendulum,2,6,2,-0.22685668380060395,1.4135901376171593,0.7986173279561428,0.8235436,1.0920323
pendulum,1,6,5,0.23102236916462238,2.1397965188645114,1.3431364162953876,1.8905184,1.4274033
pendulum,1,4,10,0.23102236916462238,1.6444684353044585,0.9443717136896371,3.657146,1.0912386
pendulum,3,2,2,0.13292845411310972,0.9169049160215366,0.49009775922892684,0.49129224,0.68074316
pendulum,3,2,5,0.13292845411310972,0.9169049160215366,0.49009775922892684,0.95286685,0.682904
pendulum,3,2,10,0.13292845411310972,0.9169049160215366,0.49009775922892684,1.7397394,0.6818503
pendulum,3,4,2,0.13292845411310972,1.6359944623611675,0.9104250512784563,0.9679874,1.204693
pendulum,3,4,5,0.13292845411310972,1.6359944623611675,0.9104250512784563,1.0350875,1.2012862
pendulum,2,4,10,-0.22685668380060395,1.045007152921733,0.5843397466293887,1.9339516,0.81161165
pendulum,3,6,2,0.13292845411310972,1.9903072621646023,1.143895822888172,1.2518348,1.4394705
pendulum,2,6,5,-0.22685668380060395,1.4135901376171593,0.7986173279561428,0.81504244,1.091744
machine,8,6,10,0.6611726292366447,1.5313539528172384,0.9065146651997862,0.6881664,0.6658734
pendulum,4,2,2,0.09204120997795676,0.4447849646490333,0.22067693022609775,0.18070897,0.2990031
pendulum,4,2,5,0.09204120997795676,0.4447849646490333,0.22067693022609775,0.25075406,0.29451814
machine,7,6,10,0.5552532045398529,0.9385272449594768,0.4735925892610897,0.49721882,0.6246156
pendulum,4,2,10,0.09204120997795676,0.4447849646490333,0.22067693022609775,2.0120013,0.29691443
machine,6,6,10,0.5314731805666005,1.0747010764778266,0.43539948444054066,0.4316152,0.6294779
pendulum,4,4,2,0.09204120997795676,1.0033976357252228,0.4878471717610991,0.47385246,0.7547253
pendulum,4,4,5,0.09204120997795676,1.0033976357252228,0.4878471717610991,0.48661786,0.75829154
pendulum,4,6,2,0.09204120997795676,1.3894954461327431,0.774575903177328,0.7462528,1.0474536
pendulum,5,2,2,0.05299819422518106,0.7801567615949867,0.34307256195317815,0.34148282,0.5466942
pendulum,3,4,10,0.13292845411310972,1.6359944623611675,0.9104250512784563,2.7787578,1.1984411
pendulum,5,2,5,0.05299819422518106,0.7801567615949867,0.34307256195317815,0.34442785,0.5487804
pendulum,3,6,5,0.13292845411310972,1.9903072621646023,1.143895822888172,1.2641172,1.4306824
pendulum,5,4,2,0.05299819422518106,1.5036780526163427,0.8861806556386425,1.000219,1.0754262
